Ticker,Role Name,Role Rank,Role Rank Name,Total Pay,Base Pay,Stock,Bonus
DXCM,mechanical-engineer,5,"T5
Senior Staff Mechanical Engineer",,,,
DXCM,mechanical-engineer,6,"T6
Principal Mechanical Engineer",,,,
DXCM,product-designer,1,"T1
Product Designer 1",,,,
DXCM,product-designer,2,"T2
Product Designer 2",,,,
DXCM,product-designer,3,"T3
Senior Product Designer",136000.0,125000.0,0.0,11300.0
DXCM,product-designer,4,"T4
Staff Product Designer",194000.0,155000.0,27000.0,12400.0
DXCM,product-designer,5,"T5
Senior Staff Product Designer",,,,
DXCM,product-designer,6,"T6
Principal Product Designer",,,,
LULU,software-engineer,1,"Associate Engineer I
(Entry Level)",143700.0,143700.0,0.0,0.0
LULU,software-engineer,2,Associate Engineer II,,,,
LULU,software-engineer,3,Associate Engineer III,,,,
LULU,software-engineer,4,Engineer I,137700.0,134600.0,0.0,3100.0
LULU,software-engineer,5,Engineer II,140500.0,140500.0,0.0,0.0
LULU,software-engineer,6,Senior Engineer I,233800.0,222600.0,1500.0,9800.0
LULU,software-engineer,7,Senior Engineer II,185300.0,161700.0,7900.0,15700.0
LULU,software-engineer,8,Staff Engineer,,,,
LULU,software-engineer,9,Principal Engineer,,,,
LULU,software-engineer,10,Senior Principal Engineer,,,,
LULU,solution-architect,,-,198000.0,165000.0,0.0,32900.0
LULU,data-science-manager,,,253700.0,,,
LULU,information-technologist-it,,,113250.0,,,
LULU,project-manager,,L2,124000.0,124000.0,0.0,0.0
LULU,data-analyst,,L2,113000.0,113000.0,0.0,0.0
LULU,product-manager,,L3,152000.0,136000.0,0.0,15400.0
LULU,financial-analyst,,,101550.0,,,
LULU,data-scientist,,-,116000.0,116000.0,0.0,0.0
LULU,business-analyst,,,126250.0,,,
ADI,software-engineer,1,"P1
Associate Software Engineer
(Entry Level)",101700.0,94400.0,3100.0,4200.0
ADI,software-engineer,2,"P2
Software Engineer",128100.0,112000.0,5100.0,11000.0
ADI,software-engineer,3,"P3
Senior Software Engineer",140500.0,127500.0,8500.0,4500.0
ADI,software-engineer,4,"P4
Staff Software Engineer",192900.0,155600.0,22200.0,15100.0
ADI,software-engineer,5,"P5
Principal Software Engineer",220900.0,180000.0,21500.0,19400.0
ADI,software-engineer,6,"P6
Senior Principal Software Engineer",,,,
ADI,hardware-engineer,1,"P1
Associate Hardware Engineer",102700.0,96500.0,1900.0,4300.0
ADI,hardware-engineer,2,"P2
Hardware Engineer",112100.0,104600.0,2700.0,4900.0
ADI,hardware-engineer,3,"P3
Senior Hardware Engineer",140800.0,133000.0,4900.0,2800.0
ADI,hardware-engineer,4,"P4
Staff Hardware Engineer",197500.0,156900.0,22800.0,17800.0
ADI,hardware-engineer,5,"P5
Principal Hardware Engineer",237700.0,168000.0,31600.0,38100.0
ADI,hardware-engineer,6,"P6
Senior Principal Hardware Engineer",267000.0,163300.0,45000.0,58700.0
ADI,electrical-engineer,1,P1,,,,
ADI,electrical-engineer,2,P2,123700.0,108700.0,6200.0,8800.0
ADI,electrical-engineer,3,P3,168700.0,141800.0,12500.0,14400.0
ADI,electrical-engineer,4,P4,180000.0,142300.0,24000.0,13700.0
ADI,electrical-engineer,5,P5,183700.0,147000.0,20000.0,16700.0
ADI,electrical-engineer,6,P6,,,,
ADI,product-manager,1,P1,,,,
ADI,product-manager,2,P2,,,,
ADI,product-manager,3,P3,160800.0,132000.0,6700.0,22200.0
ADI,product-manager,4,P4,,,,
ADI,product-manager,5,P5,105000.0,105000.0,0.0,0.0
ADI,product-manager,6,P6,,,,
ADI,data-scientist,1,P1,,,,
ADI,data-scientist,2,P2,,,,
ADI,data-scientist,3,P3,,,,
ADI,data-scientist,4,P4,152500.0,142500.0,10000.0,0.0
ADI,data-scientist,5,P5,,,,
ADI,data-scientist,6,P6,,,,
ADI,business-analyst,,P2,142000.0,132000.0,0.0,10000.0
ADI,marketing,1,P1,,,,
ADI,marketing,2,P2,,,,
ADI,marketing,3,P3,,,,
ADI,marketing,4,P4,,,,
ADI,marketing,5,P5,246000.0,191000.0,15000.0,40000.0
ADI,marketing,6,P6,,,,
ADI,mechanical-engineer,1,"P1
Associate Mechanical Engineer",92300.0,87300.0,0.0,5000.0
ADI,mechanical-engineer,2,"P2
Mechanical Engineer",102200.0,95500.0,2300.0,4500.0
ADI,mechanical-engineer,3,"P3
Senior Mechanical Engineer",,,,
ADI,mechanical-engineer,4,"P4
Staff Mechanical Engineer",136500.0,110000.0,20000.0,6500.0
ADI,mechanical-engineer,5,"P5
Principal Mechanical Engineer",,,,
ADI,mechanical-engineer,6,"P6
Senior Principal Mechanical Engineer",,,,
ADI,business-operations,1,P1,,,,
ADI,business-operations,2,P2,,,,
ADI,business-operations,3,P3,124300.0,120500.0,1300.0,2500.0
ADI,business-operations,4,P4,,,,
ADI,business-operations,5,P5,,,,
ADI,business-operations,6,P6,,,,
ADI,product-designer,1,P1,,,,
ADI,product-designer,2,P2,,,,
ADI,product-designer,3,P3,170700.0,144700.0,8300.0,17700.0
ADI,product-designer,4,P4,162500.0,145000.0,10000.0,7500.0
ADI,product-designer,5,P5,,,,
ADI,product-designer,6,P6,,,,
MAR,software-engineer,,L3,150000.0,150000.0,0.0,0.0
MAR,sales,,Senior Sales Manager,60000.0,60000.0,0.0,0.0
MAR,information-technologist-it,,hidden,93800.0,89300.0,0.0,4500.0
MAR,project-manager,,hidden,215000.0,160000.0,10000.0,45000.0
MAR,data-analyst,,L1,125000.0,125000.0,0.0,0.0
MAR,product-manager,,Director,205000.0,160000.0,10000.0,35000.0
MAR,human-resources,,L3,116000.0,116000.0,0.0,0.0
MAR,data-scientist,,L3,168000.0,140000.0,0.0,28000.0
MAR,accountant,,,33100.0,,,
MAR,administrative-assistant,,,9750.0,,,
EA,software-engineer,1,"Associate SE
(Entry Level)",117000.0,88800.0,28000.0,0.0
EA,software-engineer,2,SE 1,126000.0,112000.0,12000.0,1600.0
EA,software-engineer,3,SE 2,190000.0,139000.0,35500.0,14600.0
EA,software-engineer,4,SE 3,202000.0,161000.0,26900.0,14100.0
EA,software-engineer,5,Senior SE 1,254000.0,184000.0,38000.0,31500.0
EA,software-engineer,6,Senior SE 2,321000.0,209000.0,67200.0,44900.0
EA,software-engineer,7,Principal SE,,,,
EA,project-manager,,L5,145000.0,145000.0,0.0,0.0
EA,recruiter,,Recruiter,123000.0,101000.0,11000.0,10100.0
EA,product-manager,1,Associate Product Manager,94100.0,94100.0,0.0,0.0
EA,product-manager,2,Product Manager I,159000.0,125000.0,14000.0,20200.0
EA,product-manager,3,Product Manager II,,,,
EA,product-manager,4,Product Manager III,159000.0,142000.0,6700.0,10000.0
EA,product-manager,5,Senior Product Manager I,183000.0,152000.0,19900.0,11000.0
EA,product-manager,6,Senior Product Manager II,270000.0,184000.0,52500.0,33800.0
EA,product-manager,7,Principal Product Manager,362000.0,221000.0,87400.0,54300.0
EA,technical-program-manager,1,Associate TPM,,,,
EA,technical-program-manager,2,TPM I,,,,
EA,technical-program-manager,3,TPM II,,,,
EA,technical-program-manager,4,TPM III,,,,
EA,technical-program-manager,5,Senior TPM I,250000.0,185000.0,36500.0,28500.0
EA,technical-program-manager,6,Senior TPM II,,,,
EA,technical-program-manager,7,Principal TPM,,,,
EA,data-scientist,,21,160000.0,120000.0,20000.0,20000.0
EA,marketing,,L2,110000.0,110000.0,0.0,0.0
EA,software-engineering-manager,,Software engineer manager,399000.0,239000.0,160000.0,0.0
EA,product-designer,,L2,149000.0,104000.0,30000.0,15000.0
AXON,software-engineer,1,"L6
SWE I
(Entry Level)",148000.0,125000.0,11800.0,10300.0
AXON,software-engineer,2,"L7
SWE II",212000.0,161000.0,35800.0,15200.0
AXON,software-engineer,3,"L8
Senior SWE I",264000.0,171000.0,80100.0,12800.0
AXON,software-engineer,4,"L9
Senior SWE II",317000.0,182000.0,106000.0,28600.0
AXON,software-engineer,5,"L10
Staff SWE",376000.0,233000.0,120000.0,23300.0
AXON,software-engineer,6,"L11
Senior Staff SWE",,,,
AXON,software-engineer,7,"L12
Distinguised Engineer",,,,
AXON,software-engineer,8,"L13
Technical Fellow",,,,
AXON,hardware-engineer,,,290000.0,,,
AXON,product-manager,1,L6,139000.0,109000.0,20000.0,10900.0
AXON,product-manager,2,L7,173000.0,153000.0,16400.0,3800.0
AXON,product-manager,3,L8,237000.0,154000.0,71300.0,12000.0
AXON,product-manager,4,L9,268000.0,185000.0,63800.0,19200.0
AXON,product-manager,5,L10,422000.0,223000.0,188000.0,9900.0
AXON,product-manager,6,L11,,,,
AXON,product-manager,7,L12,,,,
AXON,product-manager,8,L13,,,,
AXON,human-resources,,,77400.0,,,
AXON,ux-researcher,1,L6,,,,
AXON,ux-researcher,2,L7,,,,
AXON,ux-researcher,3,L8,199000.0,138000.0,46000.0,14300.0
AXON,ux-researcher,4,L9,,,,
AXON,ux-researcher,5,L10,,,,
AXON,ux-researcher,6,L11,,,,
AXON,ux-researcher,7,L12,,,,
AXON,ux-researcher,8,L13,,,,
AXON,ux-researcher,9,L14,,,,
AXON,technical-program-manager,1,L6,,,,
AXON,technical-program-manager,2,L7,157000.0,120000.0,24500.0,12000.0
AXON,technical-program-manager,3,L8,297000.0,191000.0,97500.0,8800.0
AXON,technical-program-manager,4,L9,,,,
AXON,technical-program-manager,5,L10,,,,
AXON,technical-program-manager,6,L11,,,,
AXON,technical-program-manager,7,L12,,,,
AXON,technical-program-manager,8,L13,,,,
AXON,data-scientist,1,L6,,,,
AXON,data-scientist,2,L7,,,,
AXON,data-scientist,3,L8,203000.0,140000.0,51700.0,11700.0
AXON,data-scientist,4,L9,,,,
AXON,data-scientist,5,L10,,,,
AXON,data-scientist,6,L11,,,,
AXON,data-scientist,7,L12,,,,
AXON,data-scientist,8,L13,,,,
AXON,data-scientist,9,L14,,,,
AXON,software-engineering-manager,1,L6,,,,
AXON,software-engineering-manager,2,L7,,,,
AXON,software-engineering-manager,3,L8,306000.0,185000.0,101000.0,20900.0
AXON,software-engineering-manager,4,L9,407000.0,215000.0,172000.0,20400.0
AXON,software-engineering-manager,5,L10,,,,
AXON,software-engineering-manager,6,L11,,,,
AXON,software-engineering-manager,7,L12,,,,
AXON,software-engineering-manager,8,L13,,,,
AXON,software-engineering-manager,9,L14,,,,
AXON,business-operations,,,93100.0,,,
AXON,product-designer,1,L6,,,,
AXON,product-designer,2,L7,,,,
AXON,product-designer,3,L8,249000.0,163000.0,70000.0,16000.0
AXON,product-designer,4,L9,,,,
AXON,product-designer,5,L10,,,,
AXON,product-designer,6,L11,,,,
AXON,product-designer,7,L12,,,,
AXON,product-designer,8,L13,,,,
AXON,product-designer,9,L14,,,,
CRWD,software-engineer,1,"Engineer I
(Entry Level)",142000.0,118900.0,16700.0,6400.0
CRWD,software-engineer,2,Engineer II,172500.0,135700.0,31900.0,4900.0
CRWD,software-engineer,3,Engineer III,246900.0,170600.0,64400.0,12000.0
CRWD,software-engineer,4,Senior Engineer I,376400.0,201900.0,157100.0,17400.0
CRWD,software-engineer,5,Senior Engineer II,459700.0,228600.0,203100.0,28100.0
CRWD,software-engineer,6,Principal Engineer,566700.0,233300.0,290000.0,43300.0
CRWD,software-engineer,7,Senior Principal Engineer,,,,
CRWD,software-engineer,8,Distinguished Engineer,,,,
CRWD,cybersecurity-analyst,1,Analyst I,122200.0,106700.0,9600.0,5900.0
CRWD,cybersecurity-analyst,2,Analyst II,137500.0,110000.0,7500.0,20000.0
CRWD,cybersecurity-analyst,3,Analyst III,,,,
CRWD,cybersecurity-analyst,4,Senior Analyst I,228300.0,151600.0,58100.0,18600.0
CRWD,cybersecurity-analyst,5,Senior Analyst II,,,,
CRWD,cybersecurity-analyst,6,Principal Analyst,,,,
CRWD,cybersecurity-analyst,7,Senior Principal Analyst,,,,
CRWD,cybersecurity-analyst,8,Distinguished Analyst,,,,
CRWD,sales,,L2,90000.0,90000.0,0.0,0.0
CRWD,sales-engineer,,-,125000.0,93500.0,0.0,31500.0
CRWD,recruiter,,Senior,147000.0,147000.0,0.0,0.0
CRWD,product-manager,,Principal,475000.0,250000.0,188000.0,37500.0
CRWD,data-scientist,,L3,242000.0,187000.0,40000.0,15000.0
CRWD,program-manager,,-,212000.0,150000.0,50000.0,12000.0
CRWD,software-engineering-manager,,L8,406000.0,406000.0,0.0,0.0
CRWD,product-designer,,1,325000.0,187000.0,110000.0,28100.0
PEP,software-engineer,1,"C7
(Entry Level)",103600.0,99000.0,625.0,3900.0
PEP,software-engineer,2,C6,149800.0,127400.0,1100.0,21300.0
PEP,software-engineer,3,C5,248800.0,192000.0,1300.0,55500.0
PEP,software-engineer,4,C4,,,,
PEP,software-engineer,5,C3,243300.0,170000.0,40000.0,33300.0
PEP,software-engineer,6,C2,,,,
PEP,solution-architect,1,C7,,,,
PEP,solution-architect,2,C6,,,,
PEP,solution-architect,3,C5,,,,
PEP,solution-architect,4,C4,152500.0,152500.0,0.0,0.0
PEP,solution-architect,5,C3,,,,
PEP,solution-architect,6,C2,,,,
PEP,product-manager,1,C7,,,,
PEP,product-manager,2,C6,422500.0,247500.0,75000.0,100000.0
PEP,product-manager,3,C5,223500.0,198500.0,0.0,25000.0
PEP,product-manager,4,C4,,,,
PEP,product-manager,5,C3,157400.0,149100.0,0.0,8300.0
PEP,product-manager,6,C2,,,,
PEP,human-resources,1,C7,104800.0,96000.0,0.0,8800.0
PEP,human-resources,2,C6,,,,
PEP,human-resources,3,C5,,,,
PEP,human-resources,4,C4,,,,
PEP,human-resources,5,C3,,,,
PEP,human-resources,6,C2,,,,
PEP,financial-analyst,,C2,100000.0,100000.0,0.0,0.0
PEP,technical-program-manager,,L10,158000.0,150000.0,0.0,8000.0
PEP,data-scientist,1,C7,100500.0,92500.0,0.0,8000.0
PEP,data-scientist,2,C6,,,,
PEP,data-scientist,3,C5,,,,
PEP,data-scientist,4,C4,,,,
PEP,data-scientist,5,C3,,,,
PEP,data-scientist,6,C2,,,,
PEP,marketing,,L9,130000.0,118000.0,0.0,12000.0
PEP,software-engineering-manager,1,C7,,,,
PEP,software-engineering-manager,2,C6,,,,
PEP,software-engineering-manager,3,C5,220700.0,204000.0,0.0,16700.0
PEP,software-engineering-manager,4,C4,,,,
PEP,software-engineering-manager,5,C3,,,,
PEP,software-engineering-manager,6,C2,,,,
PEP,product-designer,,C6,140000.0,130000.0,0.0,10000.0
ABNB,software-engineer,1,"G7
Software Engineer
(Entry Level)",186400.0,156900.0,23700.0,5900.0
ABNB,software-engineer,2,"G8
Software Engineer",309000.0,181200.0,106900.0,20900.0
ABNB,software-engineer,3,"G9
Senior Software Engineer",461000.0,234900.0,184300.0,41900.0
ABNB,software-engineer,4,"G10
Staff Software Engineer",604900.0,262800.0,284800.0,57300.0
ABNB,software-engineer,5,"G11
Senior Staff Software Engineer",836100.0,291200.0,466500.0,78400.0
ABNB,software-engineer,6,"G12
Principal Software Engineer",,,,
ABNB,software-engineer,7,"G13
Distinguished Engineer",,,,
ABNB,software-engineer,8,"G14
Fellow",,,,
ABNB,recruiter,1,G7,,,,
ABNB,recruiter,2,G8,189400.0,139300.0,35300.0,14800.0
ABNB,recruiter,3,G9,225900.0,161300.0,39300.0,25300.0
ABNB,recruiter,4,G10,,,,
ABNB,recruiter,5,G11,,,,
ABNB,product-manager,1,"L3
Associate Product Manager",,,,
ABNB,product-manager,2,"L4
Product Manager L4",291500.0,168800.0,95000.0,27800.0
ABNB,product-manager,3,"L5
Product Manager L5",433600.0,212900.0,190400.0,30300.0
ABNB,product-manager,4,"L6
Product Lead L6",523900.0,230200.0,251000.0,42600.0
ABNB,product-manager,5,"L7
Product Lead L7",724400.0,271700.0,381000.0,71800.0
ABNB,product-manager,6,"Director
GM",874800.0,315000.0,489800.0,70000.0
ABNB,financial-analyst,,10,301000.0,185000.0,70000.0,46000.0
ABNB,technical-program-manager,1,"L3
TPM",,,,
ABNB,technical-program-manager,2,"L4
TPM",192500.0,152500.0,30000.0,10000.0
ABNB,technical-program-manager,3,"L5
Senior TPM",349100.0,191000.0,123700.0,34500.0
ABNB,technical-program-manager,4,"L6
Staff TPM",498700.0,238400.0,218400.0,41900.0
ABNB,technical-program-manager,5,"L7
Senior Staff TPM",857100.0,277000.0,362500.0,217600.0
ABNB,technical-program-manager,6,"L8
Principal TPM",,,,
ABNB,data-scientist,1,"L3
G7",240600.0,158700.0,65099.0,16700.0
ABNB,data-scientist,2,"L4
G8",236800.0,165100.0,62100.0,9700.0
ABNB,data-scientist,3,"L5
G9",335800.0,210800.0,96300.0,28700.0
ABNB,data-scientist,4,"L6
G10",502200.0,227300.0,221000.0,53900.0
ABNB,data-scientist,5,"L7
G11",827000.0,283900.0,469000.0,74100.0
ABNB,data-scientist,6,"L8
G12",,,,
ABNB,business-analyst,1,"L3
Business Analyst",,,,
ABNB,business-analyst,2,"L4
Business Analyst",,,,
ABNB,business-analyst,3,"L5
Senior Business Analyst",194300.0,141700.0,52700.0,0.0
ABNB,business-analyst,4,"L6
Staff Business Analyst",306000.0,177500.0,85000.0,43500.0
ABNB,business-analyst,5,"L7
Senior Staff Business Analyst",150000.0,105000.0,40000.0,5000.0
ABNB,business-analyst,6,"L8
Principal Business Analyst",,,,
ABNB,marketing,,hidden,300000.0,200000.0,80000.0,20000.0
ABNB,software-engineering-manager,1,"M0
Engineering Manager",,,,
ABNB,software-engineering-manager,2,"M1
Engineering Manager",614700.0,263300.0,308000.0,43400.0
ABNB,software-engineering-manager,3,"M2
Senior Engineering Manager",765100.0,281900.0,407900.0,75400.0
ABNB,software-engineering-manager,4,"M3
Director",,,,
ABNB,software-engineering-manager,5,"M4
Director",,,,
ABNB,product-designer,1,L6,303800.0,165000.0,121300.0,17500.0
ABNB,product-designer,2,L7,201300.0,144000.0,41000.0,16300.0
ABNB,product-designer,3,L8,211100.0,143400.0,64599.0,3100.0
ABNB,product-designer,4,"L9
Senior Product Designer",406100.0,195400.0,176500.0,34200.0
ABNB,product-designer,5,"L10
Staff Product Designer",462700.0,226000.0,191300.0,45400.0
ABNB,product-designer,6,"L11
Senior Staff Product Designer",705800.0,285500.0,336700.0,83700.0
ABNB,product-designer,7,"L12
Principal Product Designer",,,,
ZS,software-engineer,1,"Associate Software Engineer
(Entry Level)",220000.0,130000.0,90000.0,0.0
ZS,software-engineer,2,Software Engineer I,155000.0,122000.0,32400.0,0.0
ZS,software-engineer,3,Software Engineer II,179000.0,146000.0,30400.0,2300.0
ZS,software-engineer,4,Senior Software Engineer I,195000.0,150000.0,36200.0,8000.0
ZS,software-engineer,5,Senior Software Engineer II,221000.0,163000.0,48500.0,9700.0
ZS,software-engineer,6,Staff Software Engineer I,266000.0,179000.0,72300.0,15000.0
ZS,software-engineer,7,Staff Software Engineer II,347000.0,205000.0,119000.0,22700.0
ZS,software-engineer,8,Principal Software Engineer,424000.0,229000.0,166000.0,29100.0
ZS,software-engineer,9,Senior Principal Software Engineer,,,,
ZS,solution-architect,,L8,321000.0,225000.0,62500.0,33800.0
ZS,sales,1,Associate Sales,,,,
ZS,sales,2,Sales I,146000.0,115000.0,31900.0,0.0
ZS,sales,3,Sales II,,,,
ZS,sales,4,Senior Sales I,,,,
ZS,sales,5,Senior Sales II,,,,
ZS,sales,6,Staff Sales I,,,,
ZS,sales,7,Staff Sales II,,,,
ZS,sales,8,Principal Sales,,,,
ZS,sales,9,Senior Principal Sales,,,,
ZS,product-manager,1,Associate Product Manager,,,,
ZS,product-manager,2,Product Manager I,,,,
ZS,product-manager,3,Product Manager II,294000.0,270000.0,0.0,24000.0
ZS,product-manager,4,Senior Product Manager I,,,,
ZS,product-manager,5,Senior Product Manager II,,,,
ZS,product-manager,6,Staff Product Manager I,,,,
ZS,product-manager,7,Staff Product Manager II,,,,
ZS,product-manager,8,Principal Product Manager,384000.0,240000.0,108000.0,36000.0
ZS,product-manager,9,Senior Principal Product Manager,,,,
ZS,data-scientist,1,Associate Data Scientist,,,,
ZS,data-scientist,2,Data Scientist I,,,,
ZS,data-scientist,3,Data Scientist II,237000.0,158000.0,71300.0,8300.0
ZS,data-scientist,4,Senior Data Scientist I,,,,
ZS,data-scientist,5,Senior Data Scientist II,,,,
ZS,data-scientist,6,Staff Data Scientist I,,,,
ZS,data-scientist,7,Staff Data Scientist II,,,,
ZS,data-scientist,8,Principal Data Scientist,,,,
ZS,data-scientist,9,Senior Principal Data Scientist,,,,
ZS,program-manager,,-,171000.0,151000.0,20000.0,0.0
ZS,business-analyst,,,265000.0,,,
ZS,marketing,,Senior Marketing II,240000.0,200000.0,40000.0,0.0
ZS,technical-writer,,Associate Technical Writer,70000.0,70000.0,0.0,0.0
ZS,software-engineering-manager,,L3,435000.0,230000.0,180000.0,25000.0
AMZN,software-engineer,1,"SDE I
L4
(Entry Level)",178200.0,139800.0,29200.0,9300.0
AMZN,software-engineer,2,"SDE II
L5",271400.0,172900.0,94600.0,3900.0
AMZN,software-engineer,3,"SDE III
L6",407600.0,206600.0,201000.0,0.0
AMZN,software-engineer,4,"Principal SDE
L7",659200.0,268700.0,372700.0,17900.0
AMZN,software-engineer,5,"Senior Principal SDE
L8",1310000.0,308700.0,997700.0,0.0
AMZN,software-engineer,6,"Distinguished Engineer
L10",1660000.0,305500.0,1330000.0,30000.0
AMZN,solution-architect,1,"SA I
L4",163700.0,122800.0,23500.0,17400.0
AMZN,solution-architect,2,"SA II
L5",231500.0,165000.0,64599.0,2000.0
AMZN,solution-architect,3,"SA III
L6",308700.0,193800.0,109600.0,5300.0
AMZN,solution-architect,4,"Principal SA
L7",435900.0,230500.0,200300.0,5000.0
AMZN,solution-architect,5,"Sr. Principal SA
L8",,,,
AMZN,sales,1,L4,128900.0,83100.0,28000.0,17800.0
AMZN,sales,2,L5,179600.0,120400.0,41600.0,17600.0
AMZN,sales,3,L6,250200.0,163400.0,68300.0,18500.0
AMZN,sales,4,L7,329100.0,208600.0,120400.0,0.0
AMZN,sales,5,L8,,,,
AMZN,project-manager,1,L4,103700.0,84100.0,11800.0,7800.0
AMZN,project-manager,2,L5,139100.0,112500.0,21100.0,5500.0
AMZN,project-manager,3,L6,249700.0,168600.0,65400.0,15800.0
AMZN,project-manager,4,L7,326900.0,174400.0,132600.0,20000.0
AMZN,project-manager,5,L8,,,,
AMZN,project-manager,6,L9,,,,
AMZN,project-manager,7,L10,,,,
AMZN,product-manager,1,"Product Manager
L5",191300.0,142900.0,44600.0,3800.0
AMZN,product-manager,2,"Senior Product Manager
L6",301600.0,179300.0,120600.0,1700.0
AMZN,product-manager,3,"Principal Product Manager
Senior Manager PM",442900.0,218700.0,211400.0,12800.0
AMZN,product-manager,4,"Director
L8",801800.0,274900.0,492900.0,34000.0
AMZN,product-manager,5,"VP
L10",1280000.0,253500.0,1020000.0,0.0
AMZN,financial-analyst,1,"L4
Financial Analyst",97900.0,76000.0,13700.0,8200.0
AMZN,financial-analyst,2,"L5
Senior Financial Analyst",130300.0,95900.0,24600.0,9800.0
AMZN,financial-analyst,3,"L6
Finance Manager",187000.0,137500.0,43400.0,6100.0
AMZN,financial-analyst,4,"L7
Senior Finance Manager",306100.0,180000.0,126100.0,0.0
AMZN,financial-analyst,5,"L8
Director",480000.0,200000.0,280000.0,0.0
AMZN,financial-analyst,6,"L9
VP",,,,
